Location,subplot_id,Compartment,Plot,Subplot_area,Local_name,Species_names,Genus,Species,Family,Dbh_cm,H_m,land_tenure,WD,ABG,C_Tree,Lat,Long,Easting,Northing
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_61_7,61,7,0.015625,Kuthan,Hymenodictyon_orixense,Hymenodictyon,orixense,Rubiaceae,5,3.658536585,Reserve,0.43,0.002423582,0.001139084,18.88323,95.93596,2090473.767,809332.1308
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_61_7,61,7,0.015625,Ngu,Cassia_fistula,Cassia,fistula,Leguminosae,6,4.268292683,Reserve,0.798166667,0.007354239,0.003456492,18.88323,95.93596,2090473.767,809332.1308
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_61_8,61,8,0.25,Didu,Bombax_insigne,Bombax,insigne,Malvaceae,61,29.87804878,Reserve,0.357515152,2.074617637,0.975070289,18.88266,95.93528,2090409.443,809261.4839
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_61_8,61,8,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,20,19.81707317,Reserve,0.601444444,0.261836993,0.123063387,18.88266,95.93528,2090409.443,809261.4839
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_61_8,61,8,0.25,Hnaw,Adina_cordifolia,Adina,cordifolia,Rubiaceae,26,18.90243902,Reserve,0.59,0.409520852,0.1924748,18.88266,95.93528,2090409.443,809261.4839
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_61_8,61,8,0.25,Nabe,Lannea_coromandelica,Lannea,coromandelica,Anacardiaceae,48,25.6097561,Reserve,0.397333333,1.239301433,0.582471674,18.88266,95.93528,2090409.443,809261.4839
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_61_8,61,8,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,58,30.48780488,Reserve,0.601444444,3.185873016,1.497360317,18.88266,95.93528,2090409.443,809261.4839
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_61_8,61,8,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,57,29.57317073,Reserve,0.601444444,2.989330608,1.404985386,18.88266,95.93528,2090409.443,809261.4839
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_61_8,61,8,0.25,Mahlwa,Markhamia_stipulata,Markhamia,stipulata,Bignoniaceae,29,24.08536585,Reserve,0.6755,0.732692035,0.344365257,18.88266,95.93528,2090409.443,809261.4839
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_61_8,61,8,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,49,31.09756098,Reserve,0.601444444,2.337079758,1.098427486,18.88266,95.93528,2090409.443,809261.4839
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_61_8,61,8,0.25,Madama,Dalbergia_ovata,Dalbergia,ovata,Leguminosae,28,22.56097561,Reserve,0.675,0.641424155,0.301469353,18.88266,95.93528,2090409.443,809261.4839
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_61_8,61,8,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,55,30.79268293,Reserve,0.601444444,2.900164611,1.363077367,18.88266,95.93528,2090409.443,809261.4839
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_61_8,61,8,0.25,Lein,Terminalia_pyrifolia,Terminalia,pyrifolia,Combretaceae,37,29.87804878,Reserve,0.630496778,1.360125837,0.639259143,18.88266,95.93528,2090409.443,809261.4839
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_61_8,61,8,0.25,Pyinkado,Xylia_xylocarpa,Xylia,xylocarpa,Leguminosae,23,26.82926829,Reserve,0.68,0.521145168,0.244938229,18.88266,95.93528,2090409.443,809261.4839
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_61_8,61,8,0.25,Ingyin,Shorea_siamensis,Shorea,siamensis,Dipterocarpaceae,28,25.91463415,Reserve,0.86,0.930160793,0.437175573,18.88266,95.93528,2090409.443,809261.4839
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_61_8,61,8,0.25,Seikchi,Bridelia_retusa,Bridelia,retusa,Phyllanthaceae,26,23.47560976,Reserve,0.608,0.521020737,0.244879747,18.88266,95.93528,2090409.443,809261.4839
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_61_8,61,8,0.25,Hnaw,Adina_cordifolia,Adina,cordifolia,Rubiaceae,137,36.58536585,Reserve,0.59,20.00014753,9.400069341,18.88266,95.93528,2090409.443,809261.4839
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_61_8,61,8,0.25,Taukkyan,Terminalia_alata,Terminalia,alata,Combretaceae,84,35.06097561,Reserve,0.75,9.33289209,4.386459282,18.88266,95.93528,2090409.443,809261.4839
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_61_8,61,8,0.25,Didu,Bombax_insigne,Bombax,insigne,Malvaceae,40,32.01219512,Reserve,0.357515152,0.973731987,0.457654034,18.88266,95.93528,2090409.443,809261.4839
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_61_8,61,8,0.25,Didu,Bombax_insigne,Bombax,insigne,Malvaceae,58,32.92682927,Reserve,0.357515152,2.067143407,0.971557401,18.88266,95.93528,2090409.443,809261.4839
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_61_8,61,8,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,55,33.53658537,Reserve,0.601444444,3.152130931,1.481501538,18.88266,95.93528,2090409.443,809261.4839
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_61_8,61,8,0.25,Aukchinsa,Diospyros_ehretioides,Diospyros,ehretioides,Meliaceae,38,36.58536585,Reserve,0.606,1.679708619,0.789463051,18.88266,95.93528,2090409.443,809261.4839
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_61_8,61,8,0.25,Binga,Mitragyna_rotundifolia,Mitragyna,rotundifolia,Rubiaceae,38,25.30487805,Reserve,0.5275,1.023691545,0.481135026,18.88266,95.93528,2090409.443,809261.4839
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_61_8,61,8,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,20,18.59756098,Reserve,0.601444444,0.246098796,0.115666434,18.88266,95.93528,2090409.443,809261.4839
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_61_8,61,8,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,61,28.65853659,Reserve,0.601444444,3.309433365,1.555433682,18.88266,95.93528,2090409.443,809261.4839
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_61_8,61,8,0.25,Pyinma,Lagerstroemia_speciosa,Lagerstroemia,speciosa,Lythraceae,34,25.30487805,Reserve,0.595,0.92665445,0.435527591,18.88266,95.93528,2090409.443,809261.4839
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_61_8,61,8,0.0625,Yindaik,Dalbergia_cultrata,Dalbergia,cultrata,Leguminosae,17,11.8902439,Reserve,0.77,0.14738473,0.069270823,18.88266,95.93528,2090409.443,809261.4839
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_61_8,61,8,0.0625,Lettokthein,Wrightia_arborea,Wrightia,arborea,Apocynaceae,12,10.97560976,Reserve,0.556,0.050260664,0.023622512,18.88266,95.93528,2090409.443,809261.4839
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_9,64,9,0.25,Taukkyan,Terminalia_alata,Terminalia,alata,Combretaceae,58,27.43902439,Reserve,0.75,3.565612294,1.675837778,18.87843,95.93864,2089946.801,809623.524
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_9,64,9,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,26,16.76829268,Reserve,0.601444444,0.371226506,0.174476458,18.87843,95.93864,2089946.801,809623.524
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_9,64,9,0.25,Taukkyan,Terminalia_alata,Terminalia,alata,Combretaceae,65,25.91463415,Reserve,0.75,4.212129642,1.979700932,18.87843,95.93864,2089946.801,809623.524
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_9,64,9,0.25,Yon,Anogeissus_acuminata,Anogeissus,acuminata,Combretaceae,77,26.52439024,Reserve,0.88,7.010322004,3.294851342,18.87843,95.93864,2089946.801,809623.524
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_9,64,9,0.25,Taukkyan,Terminalia_alata,Terminalia,alata,Combretaceae,56,25.6097561,Reserve,0.75,3.112731049,1.462983593,18.87843,95.93864,2089946.801,809623.524
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_9,64,9,0.25,Taukkyan,Terminalia_alata,Terminalia,alata,Combretaceae,57,26.2195122,Reserve,0.75,3.297009455,1.549594444,18.87843,95.93864,2089946.801,809623.524
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_9,64,9,0.25,Madama,Dalbergia_ovata,Dalbergia,ovata,Leguminosae,25,13.41463415,Reserve,0.675,0.309536156,0.145481993,18.87843,95.93864,2089946.801,809623.524
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_9,64,9,0.25,Wetshaw,Firmiana_colorata,Firmiana,colorata,Sterculiaceae,40,20.73170732,Reserve,0.3105,0.555295457,0.260988865,18.87843,95.93864,2089946.801,809623.524
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_9,64,9,0.25,Thinwin,Millettia_ovalifolia,Millettia,ovalifolia,Fabaceae,20,11.58536585,Reserve,0.696722222,0.178989587,0.084125106,18.87843,95.93864,2089946.801,809623.524
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_9,64,9,0.25,Thinwin,Millettia_ovalifolia,Millettia,ovalifolia,Fabaceae,20,11.2804878,Reserve,0.696722222,0.174390916,0.08196373,18.87843,95.93864,2089946.801,809623.524
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_9,64,9,0.25,Taukkyan,Terminalia_alata,Terminalia,alata,Combretaceae,45,23.7804878,Reserve,0.75,1.889457575,0.88804506,18.87843,95.93864,2089946.801,809623.524
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_9,64,9,0.25,Taukkyan,Terminalia_alata,Terminalia,alata,Combretaceae,46,25.6097561,Reserve,0.75,2.120224538,0.996505533,18.87843,95.93864,2089946.801,809623.524
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_9,64,9,0.25,Pyinma,Lagerstroemia_reginae,Lagerstroemia,reginae,Fabaceae,22,16.15853659,Reserve,0.592611111,0.254711075,0.119714205,18.87843,95.93864,2089946.801,809623.524
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_9,64,9,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,52,24.08536585,Reserve,0.601444444,2.045217903,0.961252415,18.87843,95.93864,2089946.801,809623.524
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_9,64,9,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,38,21.34146341,Reserve,0.601444444,0.98530409,0.463092922,18.87843,95.93864,2089946.801,809623.524
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_9,64,9,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,45,22.25609756,Reserve,0.601444444,1.42787752,0.671102435,18.87843,95.93864,2089946.801,809623.524
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_9,64,9,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,34,22.56097561,Reserve,0.601444444,0.837209259,0.393488352,18.87843,95.93864,2089946.801,809623.524
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_9,64,9,0.25,Taukkyan,Terminalia_alata,Terminalia,alata,Combretaceae,32,24.08536585,Reserve,0.75,0.983374143,0.462185847,18.87843,95.93864,2089946.801,809623.524
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_9,64,9,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,35,23.47560976,Reserve,0.601444444,0.920985491,0.432863181,18.87843,95.93864,2089946.801,809623.524
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_9,64,9,0.25,Seikchi,Bridelia_retusa,Bridelia,retusa,Phyllanthaceae,45,20.73170732,Reserve,0.608,1.34651629,0.632862656,18.87843,95.93864,2089946.801,809623.524
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_9,64,9,0.25,Seikchi,Bridelia_retusa,Bridelia,retusa,Phyllanthaceae,41,20.42682927,Reserve,0.608,1.10666247,0.520131361,18.87843,95.93864,2089946.801,809623.524
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_9,64,9,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,22,14.63414634,Reserve,0.601444444,0.234594345,0.110259342,18.87843,95.93864,2089946.801,809623.524
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_9,64,9,0.25,Kyetyo,Hyptianthera_stricta,Hyptianthera,stricta,Rubiaceae,21,14.32926829,Reserve,0.634475419,0.221115207,0.103924147,18.87843,95.93864,2089946.801,809623.524
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_9,64,9,0.25,Yon,Anogeissus_acuminata,Anogeissus,acuminata,Combretaceae,54,27.13414634,Reserve,0.88,3.585704914,1.68528131,18.87843,95.93864,2089946.801,809623.524
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_9,64,9,0.25,Lettok-gyi,Holarrhena_pubescens,Holarrhena,pubescens,Apocynaceae,25,5.487804878,Reserve,0.732,0.140026383,0.0658124,18.87843,95.93864,2089946.801,809623.524
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_9,64,9,0.25,Didu,Bombax_insigne,Bombax,insigne,Malvaceae,81,28.65853659,Reserve,0.357515152,3.464759705,1.628437061,18.87843,95.93864,2089946.801,809623.524
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_9,64,9,0.25,Nabe,Lannea_coromandelica,Lannea,coromandelica,Anacardiaceae,33,17.37804878,Reserve,0.397333333,0.408479761,0.191985488,18.87843,95.93864,2089946.801,809623.524
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_9,64,9,0.25,Zibyu,Phyllanthus_emblica,Phyllanthus,emblica,Phyllanthaceae,27.5,12.19512195,Reserve,0.636,0.320541531,0.15065452,18.87843,95.93864,2089946.801,809623.524
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_9,64,9,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,53,17.98780488,Reserve,0.601444444,1.596449109,0.750331081,18.87843,95.93864,2089946.801,809623.524
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_9,64,9,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,44,12.80487805,Reserve,0.601444444,0.796760783,0.374477568,18.87843,95.93864,2089946.801,809623.524
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_9,64,9,0.25,Gyo,Schleichera_oleosa,Schleichera,oleosa,Sapindaceae,36,18.59756098,Reserve,0.89675,1.14475847,0.538036481,18.87843,95.93864,2089946.801,809623.524
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_9,64,9,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,55,20.73170732,Reserve,0.601444444,1.9712136,0.926470392,18.87843,95.93864,2089946.801,809623.524
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_9,64,9,0.0625,Pyinkado,Xylia_xylocarpa,Xylia,xylocarpa,Leguminosae,17,18.90243902,Reserve,0.68,0.205239749,0.096462682,18.87843,95.93864,2089946.801,809623.524
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_9,64,9,0.0625,Kyetyo,Hyptianthera_stricta,Hyptianthera,stricta,Rubiaceae,18,18.29268293,Reserve,0.523316473,0.172109088,0.080891271,18.87843,95.93864,2089946.801,809623.524
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_9,64,9,0.0625,Kyetyo,Hyptianthera_stricta,Hyptianthera,stricta,Rubiaceae,12,11.58536585,Reserve,0.523316473,0.049942104,0.023472789,18.87843,95.93864,2089946.801,809623.524
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_9,64,9,0.0625,Pyinkado,Xylia_xylocarpa,Xylia,xylocarpa,Leguminosae,18,19.20731707,Reserve,0.68,0.233076881,0.109546134,18.87843,95.93864,2089946.801,809623.524
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_9,64,9,0.0625,Yon,Anogeissus_acuminata,Anogeissus,acuminata,Combretaceae,13,11.58536585,Reserve,0.88,0.096966896,0.045574441,18.87843,95.93864,2089946.801,809623.524
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_9,64,9,0.0625,Didu,Bombax_insigne,Bombax,insigne,Malvaceae,14,9.146341463,Reserve,0.357515152,0.036935999,0.017359919,18.87843,95.93864,2089946.801,809623.524
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_10,64,10,0.25,Thit-pagan,Dalbergia_lanceolaria,Dalbergia,lanceolaria,Leguminosae,44,13.7195122,Reserve,0.5605,0.795585818,0.373925335,18.87774,95.93906,2089871.11,809669.0769
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_10,64,10,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,52,25.91463415,Reserve,0.601444444,2.196688196,1.032443452,18.87774,95.93906,2089871.11,809669.0769
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_10,64,10,0.25,Taukkyan,Terminalia_alata,Terminalia,alata,Combretaceae,90,32.01219512,Reserve,0.75,9.771114897,4.592424002,18.87774,95.93906,2089871.11,809669.0769
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_10,64,10,0.25,Pyinma,Lagerstroemia_speciosa,Lagerstroemia,speciosa,Lythraceae,43,22.86585366,Reserve,0.595,1.327519685,0.623934252,18.87774,95.93906,2089871.11,809669.0769
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_10,64,10,0.25,Hmat_Ar,NA,NA,NA,NA,36,21.95121951,Reserve,0.634475419,0.96014768,0.45126941,18.87774,95.93906,2089871.11,809669.0769
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_10,64,10,0.25,Nabe,Lannea_coromandelica,Lannea,coromandelica,Anacardiaceae,60,23.17073171,Reserve,0.397333333,1.737491867,0.816621177,18.87774,95.93906,2089871.11,809669.0769
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_10,64,10,0.25,Thande,Stereospermum_colais,Stereospermum,colais,Bignoniaceae,31,22.25609756,Reserve,0.65975,0.755053324,0.354875062,18.87774,95.93906,2089871.11,809669.0769
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_10,64,10,0.25,Pyinma,Lagerstroemia_speciosa,Lagerstroemia,speciosa,Lythraceae,29,21.64634146,Reserve,0.595,0.583283635,0.274143308,18.87774,95.93906,2089871.11,809669.0769
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_10,64,10,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,58,25.91463415,Reserve,0.601444444,2.718575089,1.277730292,18.87774,95.93906,2089871.11,809669.0769
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_10,64,10,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,36,25.91463415,Reserve,0.601444444,1.071599176,0.503651613,18.87774,95.93906,2089871.11,809669.0769
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_10,64,10,0.25,Zaungbale,Lagerstroemia_villosa,Lagerstroemia,villosa,Lythraceae,30,24.69512195,Reserve,0.689,0.817798333,0.384365217,18.87774,95.93906,2089871.11,809669.0769
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_10,64,10,0.25,Binga,Mitragyna_rotundifolia,Mitragyna,rotundifolia,Rubiaceae,32,23.7804878,Reserve,0.5275,0.688887663,0.323777202,18.87774,95.93906,2089871.11,809669.0769
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_10,64,10,0.25,Madama,Dalbergia_ovata,Dalbergia,ovata,Leguminosae,37,24.08536585,Reserve,0.675,1.177976106,0.55364877,18.87774,95.93906,2089871.11,809669.0769
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_10,64,10,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,48,23.47560976,Reserve,0.601444444,1.706140771,0.801886162,18.87774,95.93906,2089871.11,809669.0769
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_10,64,10,0.25,Yon,Anogeissus_acuminata,Anogeissus,acuminata,Combretaceae,61,27.13414634,Reserve,0.88,4.548893459,2.137979926,18.87774,95.93906,2089871.11,809669.0769
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_10,64,10,0.25,Thande,Stereospermum_colais,Stereospermum,colais,Bignoniaceae,38,20.73170732,Reserve,0.65975,1.048341469,0.492720491,18.87774,95.93906,2089871.11,809669.0769
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_10,64,10,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,63,27.43902439,Reserve,0.601444444,3.378084118,1.587699535,18.87774,95.93906,2089871.11,809669.0769
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_10,64,10,0.25,Yon,Anogeissus_acuminata,Anogeissus,acuminata,Combretaceae,51,28.35365854,Reserve,0.88,3.347754653,1.573444687,18.87774,95.93906,2089871.11,809669.0769
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_10,64,10,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,40,28.04878049,Reserve,0.601444444,1.421985083,0.668332989,18.87774,95.93906,2089871.11,809669.0769
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_10,64,10,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,44,27.13414634,Reserve,0.601444444,1.658216716,0.779361857,18.87774,95.93906,2089871.11,809669.0769
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_10,64,10,0.25,Thit-pyauk,Sapium_insigne,Sapium,insigne,Euphorbiaceae,76,22.56097561,Reserve,0.372,2.518201004,1.183554472,18.87774,95.93906,2089871.11,809669.0769
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_10,64,10,0.25,Thande,Stereospermum_colais,Stereospermum,colais,Bignoniaceae,25,13.7195122,Reserve,0.65975,0.30942172,0.145428209,18.87774,95.93906,2089871.11,809669.0769
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_10,64,10,0.25,Bebya,Cratoxylum_ligustrinum,Cratoxylum,ligustrinum,Clusiaceae,43,26.52439024,Reserve,0.7306,1.874885561,0.881196214,18.87774,95.93906,2089871.11,809669.0769
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_10,64,10,0.25,Nabe,Lannea_coromandelica,Lannea,coromandelica,Anacardiaceae,51,25.91463415,Reserve,0.397333333,1.411195974,0.663262108,18.87774,95.93906,2089871.11,809669.0769
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_10,64,10,0.25,Thit-pagan,Dalbergia_lanceolaria,Dalbergia,lanceolaria,Leguminosae,28,21.03658537,Reserve,0.5605,0.499690606,0.234854585,18.87774,95.93906,2089871.11,809669.0769
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_64_10,64,10,0.0625,Se-thanbaya,Canthium_parvifolium,Canthium,parvifolium,Rubiaceae,14,9.146341463,Reserve,0.636677778,0.064872417,0.030490036,18.87774,95.93906,2089871.11,809669.0769
Yoma_Unclassfied_Forest,Yoma_Unclassfied_Forest_13_16,13,16,0.25,Padauk,Pterocarpus_macrocarpus,Pterocarpus,macrocarpus,Leguminosae,26,12.80487805,Unclassified,0.7,0.330869826,0.155508818,19.43545,95.85909,2151504.121,800225.1781
Yoma_Unclassfied_Forest,Yoma_Unclassfied_Forest_13_16,13,16,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,22,13.41463415,Unclassified,0.601444444,0.215494358,0.101282348,19.43545,95.85909,2151504.121,800225.1781
Yoma_Unclassfied_Forest,Yoma_Unclassfied_Forest_13_16,13,16,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,31.2,12.19512195,Unclassified,0.601444444,0.388344659,0.18252199,19.43545,95.85909,2151504.121,800225.1781
Yoma_Unclassfied_Forest,Yoma_Unclassfied_Forest_13_16,13,16,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,42,16.46341463,Unclassified,0.601444444,0.929856524,0.437032566,19.43545,95.85909,2151504.121,800225.1781
Yoma_Unclassfied_Forest,Yoma_Unclassfied_Forest_13_16,13,16,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,33.5,17.37804878,Unclassified,0.601444444,0.630432132,0.296303102,19.43545,95.85909,2151504.121,800225.1781
Yoma_Unclassfied_Forest,Yoma_Unclassfied_Forest_13_16,13,16,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,24,11.8902439,Unclassified,0.601444444,0.227022247,0.106700456,19.43545,95.85909,2151504.121,800225.1781
Yoma_Unclassfied_Forest,Yoma_Unclassfied_Forest_13_16,13,16,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,27.5,15.85365854,Unclassified,0.601444444,0.39211522,0.184294153,19.43545,95.85909,2151504.121,800225.1781
Yoma_Unclassfied_Forest,Yoma_Unclassfied_Forest_13_16,13,16,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,29,19.20731707,Unclassified,0.601444444,0.524534775,0.246531344,19.43545,95.85909,2151504.121,800225.1781
Yoma_Unclassfied_Forest,Yoma_Unclassfied_Forest_13_16,13,16,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,30.1,20.73170732,Unclassified,0.601444444,0.607725579,0.285631022,19.43545,95.85909,2151504.121,800225.1781
Yoma_Unclassfied_Forest,Yoma_Unclassfied_Forest_13_16,13,16,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,23.5,20.12195122,Unclassified,0.601444444,0.364096384,0.171125301,19.43545,95.85909,2151504.121,800225.1781
Yoma_Unclassfied_Forest,Yoma_Unclassfied_Forest_13_16,13,16,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,26.6,19.51219512,Unclassified,0.601444444,0.450005298,0.21150249,19.43545,95.85909,2151504.121,800225.1781
Yoma_Unclassfied_Forest,Yoma_Unclassfied_Forest_13_16,13,16,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,20.1,18.90243902,Unclassified,0.601444444,0.252481761,0.118666428,19.43545,95.85909,2151504.121,800225.1781
Yoma_Unclassfied_Forest,Yoma_Unclassfied_Forest_13_16,13,16,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,33.7,21.03658537,Unclassified,0.601444444,0.768541453,0.361214483,19.43545,95.85909,2151504.121,800225.1781
Yoma_Unclassfied_Forest,Yoma_Unclassfied_Forest_13_16,13,16,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,26,21.95121951,Unclassified,0.601444444,0.482838075,0.226933895,19.43545,95.85909,2151504.121,800225.1781
Yoma_Unclassfied_Forest,Yoma_Unclassfied_Forest_13_16,13,16,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,23.4,22.25609756,Unclassified,0.601444444,0.398409314,0.187252378,19.43545,95.85909,2151504.121,800225.1781
Yoma_Unclassfied_Forest,Yoma_Unclassfied_Forest_13_16,13,16,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,23.8,21.64634146,Unclassified,0.601444444,0.400796007,0.188374123,19.43545,95.85909,2151504.121,800225.1781
